Opnamenummer;Straatnaam;Huisnummer;Deelgemeente;Inplantingsplaats;Aantalfietsplaaten;AantalDuostaanders;AantalMonostaanders;Typeslotringduostaander;AantalVerwijderbarering;AantalAangelastering;Typebodembevestigingduostaander;aantalmetvloerplaat;aantalingebetonneerd;Kleurduostaander;Fotomeerderefotosmogelijk;Opnamedoor;Registratietoestel;Autofield1;OpnameTijdData;Nauwkeurigheid;Autofield2;Autofield3;Autofield4;Autofield5;longitude;latitude;hae;latWGS84;loWGS84;Aangemaakt op
38;Markt;12;Brugge;Plein;16;8;0;Aangelaste ring (oud);0;16;ingebetonneerd;0;8;Groen;images/insphere/f6d5696d-3eca-46d4-846d-06f8a80ec0df,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T09:12:40,371;Autonomous;16479;GNSS;None;Autonomous;3224108;512084923;58455;51.2084923000327;3.22410799918402;22/06/2016
309;Canadaplein;3;Sint-Andries;Plein;2;1;0;Aangelaste ring (oud);0;2;ingebetonneerd;0;1;Groen;images/insphere/e0e64d31-a3c7-4098-b847-7c84fd49ba23,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-15T09:36:16,032;Autonomous;5329;GNSS;None;Autonomous;320949054;512037354;54407;51.2037353996836;3.20949053933001;22/06/2016
200;Zilverpand;26;Brugge;Plein;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/6b1e85d2-7f36-457f-9a7a-7635ff6b629f,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T11:11:05,709;Autonomous;24953;GNSS;None;Autonomous;3220093;512062263;64;51.2062262996678;3.22009300050783;22/06/2016
387;Steenkaai;-999;Sint-Pieters;Plein;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/742f2f69-1b7a-4d1d-83d9-31765d431ed2,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-22T10:16:39,31;Autonomous;5404;GNSS;None;Autonomous;320313621;51217865;50407;51.217864999307;3.20313620958174;22/06/2016
148;Wulpenstraat;2;Brugg;Voetpad;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/fbdaf376-e120-432e-9c9d-ae0641c001ee,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T14:30:58,143;Autonomous;30808;GNSS;None;Autonomous;323162818;512196159;66734;51.2196158993649;3.23162817962206;22/06/2016
76;Spaanse Loskaai;1;Brugge;Andere;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/33b88767-12e9-4d79-9a0d-1b8c1f73a0c6,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T12:47:47,81;Autonomous;12712;GNSS;None;Autonomous;322565269;5121321;52887;51.2132100000725;3.22565268928512;22/06/2016
146;Snaggaardstraat;19;Brugge;Voetpad;5;2;1;Aangelaste ring (oud);0;5;ingebetonneerd;0;3;Groen;images/insphere/7a0201c0-d77d-4155-86c6-a6afca580f37,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T13:48:42,349;Autonomous;19005;GNSS;None;Autonomous;323252678;5121533;48848;51.2153300001026;3.2325267807465;22/06/2016
111;Koudemarkt;2;Brugge;Plein;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Inox;images/insphere/6a2ccda6-3dcc-4fae-ade9-690fbe24af2d,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T08:51:15,249;Autonomous;10411;GNSS;None;Autonomous;323019743;512059822;64315;51.2059822000663;3.23019742939045;22/06/2016
305;Keizer Karelstraat;41;Kristus-koning;Voetpad;16;8;0;Aangelaste ring (oud);0;16;ingebetonneerd;0;8;Groen;images/insphere/a11622c6-1b1e-4b3c-ba20-2e8c0c480f2e,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-14T14:24:48,825;Autonomous;7271;GNSS;None;Autonomous;321213365;512133141;51638;51.2133140999945;3.21213364916446;22/06/2016
476;Zeedijk;-999;Zeebrugge;Plein;12;6;0;Verwijderbare ring (nieuw)|Aangelaste ring (oud);6;6;ingebetonneerd;0;6;Groen|Blauw;images/insphere/fe2c141b-f67f-476b-89b2-0ad3deb32c63,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-30T10:25:40,218;Autonomous;6804;GNSS;None;Autonomous;317823219;5132871;56923;51.3287100002262;3.17823219060467;22/06/2016
178;Vrijdagmarkt;10;Brugge;Plein;8;4;0;Verwijderbare ring (nieuw);8;0;ingebetonneerd;0;4;Groen;images/insphere/8a9a3a3d-9945-4585-a629-77b4d3edb5dc,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T09:56:53,165;Autonomous;14771;GNSS;None;Autonomous;321706152;5120488;73506;51.2048800006438;3.21706152094069;22/06/2016
143;Carmerstraat;176;Brugge;Voetpad;16;8;0;Aangelaste ring (oud);0;16;ingebetonneerd;0;8;Groen;images/insphere/912cab93-8832-4c89-8fac-bc003d948faf,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T13:03:14,128;Autonomous;11644;GNSS;None;Autonomous;3234805;5121408;56117;51.2140800005239;3.23480500031329;22/06/2016
218;Begijnenvest;-999;Brugge;Rijweg;10;5;0;Aangelaste ring (oud);0;10;ingebetonneerd;0;5;Groen;images/insphere/e8fa0d3b-f6f1-4ea2-8795-51b5a8d16988,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T14:40:58,588;Autonomous;13643;GNSS;None;Autonomous;322347832;5120055;4542;51.2005499995563;3.22347831967925;22/06/2016
204;Dweersstraat;26;Brugge;Rijweg;14;7;0;Aangelaste ring (oud);0;14;ingebetonneerd;0;7;Groen;images/insphere/9d141a4f-94d1-40e8-85a9-4e92bd105fed,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T11:20:58,137;Autonomous;29143;GNSS;None;Autonomous;321948886;512060051;55404;51.2060051002914;3.21948885907769;22/06/2016
14;Sint-Annaplein;28;Brugge;Voetpad;12;6;0;Aangelaste ring (oud);0;12;ingebetonneerd;0;6;Groen;images/insphere/f9e1671c-53ce-41f5-abd8-49c08acadc0b,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-03T14:47:52,657;Autonomous;14422;GNSS;None;Autonomous;323275423;512123833;58872;51.2123833005805;3.23275422887948;22/06/2016
416;Kartuizersstraat;2;Sint-Kruis;Voetpad;2;1;0;Aangelaste ring (oud);0;2;ingebetonneerd;0;1;Groen;images/insphere/d41b330a-f7e5-4529-9ae9-9fd28d91cfd3,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T10:21:31,521;Autonomous;5341;GNSS;None;Autonomous;324076462;512147827;49136;51.2147826994114;3.2407646193288;22/06/2016
28;Burg;11;Brugge;Plein;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/3e767867-9d38-46f4-bad6-8a34b8c736e7,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T08:42:59,095;Autonomous;941;GNSS;None;Autonomous;322725487;512084732;5767;51.2084731993929;3.22725487011963;22/06/2016
422;Julius Dooghelaan;-999;Sint-Kruis;Voetpad;2;1;0;Aangelaste ring (oud);0;2;ingebetonneerd;0;1;Andere;images/insphere/04fd19dc-3693-4c6a-adbd-37aef79c5b59,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T10:40:59,198;Autonomous;7381;GNSS;None;Autonomous;324020815;512171974;5133;51.2171974002414;3.24020815097098;22/06/2016
219;Katelijnestraat;58;Brugge;Voetpad;8;4;0;Verwijderbare ring (nieuw)|Aangelaste ring (oud);4;4;ingebetonneerd;0;4;Groen;images/insphere/7f680e75-e34e-4077-85f2-d9fd87497e7f,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T14:51:21,793;Autonomous;6832;GNSS;None;Autonomous;322567129;512026863;64492;51.2026862995795;3.2256712891677;22/06/2016
97;Philipstockstraat;3;Brugge;Parkeerstrook;8;4;0;Aangelaste ring (oud);0;8;ingebetonneerd;0;4;Groen;images/insphere/086f16aa-f778-48a0-a4bf-08ac3ff16e2a,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T14:38:50,294;Autonomous;28237;GNSS;None;Autonomous;322521234;512094154;56036;51.2094153998295;3.22521233993036;22/06/2016
268;Smedenstraat;3;Brugge;Voetpad;12;6;0;Aangelaste ring (oud);0;12;ingebetonneerd;0;6;Groen;images/insphere/fdee6edb-5beb-4aa6-834f-6752bc3fd89e,jpg|images/insphere/030b5bfb-141e-4087-8a43-43e6f8078750,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T14:39:09,479;Autonomous;17105;GNSS;None;Autonomous;321646571;5120586;77853;51.2058599995075;3.21646571016402;22/06/2016
239;Simon Stevinplein;18;Brugge;Plein;22;11;0;Verwijderbare ring (nieuw);22;0;ingebetonneerd;0;11;Groen;images/insphere/bac5d323-8c43-47ba-bc09-c1905e51e4cb,jpg|images/insphere/6ef5b066-9cba-4d88-b6a0-e1ca62ac12c4,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T09:11:36,94;Autonomous;11197;GNSS;None;Autonomous;322270584;5120654;63958;51.2065399994606;3.22270584108492;22/06/2016
36;Markt;17;Brugge;Plein;10;5;0;Aangelaste ring (oud);0;10;ingebetonneerd;0;5;Groen;images/insphere/1ca5d24d-c069-42fc-adb1-c2b671ea7b67,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T09:05:51,367;Autonomous;9447;GNSS;None;Autonomous;3223545;5120878;5106;51.2087799995195;3.22354500081506;22/06/2016
19;Predikherenrei;46;Brugge;Parkeerstrook;12;6;0;Aangelaste ring (oud);0;12;ingebetonneerd;0;6;Groen;images/insphere/aaeae038-da92-41d4-ab3f-6b64fc650573,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-03T15:32:09,859;Autonomous;598;GNSS;None;Autonomous;3236189;5120583;4508;51.2058300005028;3.2361889996221;22/06/2016
351;Sint-Arnolduslaan;24;Sint-Michiels;Voetpad;5;2;1;Aangelaste ring (oud);0;5;ingebetonneerd;0;3;Groen;images/insphere/9eb569aa-1550-4124-a1c9-f9d0872f0a0d,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-17T09:02:51,232;Autonomous;12917;GNSS;None;Autonomous;322131062;511831436;63019;51.1831436006698;3.22131062069078;22/06/2016
499;Venetiestraat;36;Zeebrugge;Plein;22;11;0;Aangelaste ring (oud);0;22;ingebetonneerd;0;11;Groen;images/insphere/f4dd66ef-f908-4318-891e-419e78962ec4,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-30T11:39:40,534;Autonomous;5913;GNSS;None;Autonomous;3194746;513265152;5129;51.3265151996819;3.19474600114162;22/06/2016
224;Professor Dr,J,Sebrechtsstrsat;2;Brugge;Voetpad;10;5;0;Aangelaste ring (oud);0;10;ingebetonneerd;0;5;Groen;images/insphere/38bfa64d-de35-4dcd-b708-467e9dd31003,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T15:31:00,066;Autonomous;6827;GNSS;None;Autonomous;322426677;512042961;5289;51.2042961005454;3.22426676939222;22/06/2016
164;Noordzandstraat;82;Brugge;Parkeerstrook;16;8;0;Aangelaste ring (oud);0;16;ingebetonneerd;0;8;Groen;images/insphere/3e02f65e-cd4a-4eff-b2cf-fa7381974bb8,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T09:16:17,905;Autonomous;1112;GNSS;None;Autonomous;321862745;5120653;78624;51.206529999972;3.21862745016887;22/06/2016
107;'t Pand;12;Brugge;Plein;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Inox;images/insphere/fc3432c6-a164-43d9-9a49-20eee1d157fd,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T08:44:05,949;Autonomous;12632;GNSS;None;Autonomous;3229764;512061424;59203;51.2061424005016;3.22976399969029;22/06/2016
348;Kerkhofblommenstraat;-999;Assebroek;Andere;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Inox;images/insphere/1c5f50f6-6224-4ce3-ad7b-1e2e04e67148,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-16T16:38:26,135;Autonomous;7615;GNSS;None;Autonomous;323655939;5119287;5305;51.1928700005667;3.23655939062835;22/06/2016
322;Torhoutse Steenweg;221;Sint-Michiels;Parkeerstrook;8;4;0;Aangelaste ring (oud);0;8;ingebetonneerd;0;4;Groen;images/insphere/c9ddf383-f4e3-43b8-915b-13f2cf978342,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-15T12:00:52,142;Autonomous;17879;GNSS;None;Autonomous;3200086;511964531;89573;51.1964530999545;3.20008599969993;22/06/2016
27;Burg;5;Brugge;Plein;8;4;0;Verwijderbare ring (nieuw);8;0;ingebetonneerd;0;4;Groen;images/insphere/6329db63-79f3-4a10-8683-d055375fb5f8,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T08:40:41,217;Autonomous;7995;GNSS;None;Autonomous;3226492;512091141;63414;51.2091141001206;3.22649200093534;22/06/2016
498;Veerbootstraat;43;Zeebrugge;Plein;10;5;0;Aangelaste ring (oud);0;10;ingebetonneerd;0;5;Andere;images/insphere/9a756fbb-bb73-41ca-ae8f-e0b05d8979b8,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-30T11:36:11,306;Autonomous;12278;GNSS;None;Autonomous;319137764;513261528;51207;51.3261527998457;3.19137763993071;22/06/2016
33;Markt;-999;Brugge;Plein;42;21;0;Verwijderbare ring (nieuw);42;0;ingebetonneerd;0;21;Groen;images/insphere/8df55625-4aa7-49d6-bbf9-a9ca6057e941,jpg|images/insphere/81c9ef5c-664d-4312-b7de-446ba90479c0,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T08:56:18,333;Autonomous;8182;GNSS;None;Autonomous;322473049;512092667;58844;51.2092666993773;3.22473048907155;22/06/2016
56;Sint-Jorisstraat;69;Brugge;Voetpad;12;6;0;Aangelaste ring (oud);0;12;ingebetonneerd;0;6;Groen;images/insphere/54628a93-0a6f-4619-bae8-d5915b05d170,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T10:23:29,735;Autonomous;16494;GNSS;None;Autonomous;322189856;512128258;66444;51.2128258003932;3.2218985603919;22/06/2016
264;Speelmansrei;7;Brugge;Voetpad;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/26791d5f-6567-4dc5-a20f-08a1641086d1,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T13:57:56,738;Autonomous;17532;GNSS;None;Autonomous;321725368;512071724;6022;51.2071724006045;3.21725368072343;22/06/2016
401;Maalse Steenweg;103;Sint-Kruis;Parkeerstrook;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/90c8272d-e55a-4536-a53b-b630b6af777a,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-22T15:23:00,8;Autonomous;9772;GNSS;None;Autonomous;3247128;51210247;54653;51.2102470000767;3.24712800053002;22/06/2016
73;Sint-Jakobsstraat;21;Brugge;Voetpad;18;9;0;Aangelaste ring (oud);0;18;ingebetonneerd;0;9;Groen;images/insphere/36411933-7b88-4361-b12a-b74b87c1d920,jpg|images/insphere/02950d01-81cb-4fa9-a9f3-5c9382e64a56,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T11:43:44,706;Autonomous;20397;GNSS;None;Autonomous;322186971;512098579;73991;51.2098579000902;3.2218697110702;22/06/2016
11;Predikherenrei;20;Brugge;Plein;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/d3d865c3-019c-445a-bcc0-5c163642a335,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-03T15:27:17,582;Autonomous;5868;GNSS;None;Autonomous;323456645;5121;53706;51.2099999998442;3.23456645116784;22/06/2016
129;Park;8;Brugge;Parkeerstrook;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/90c11097-faa6-4949-9c68-0dcdca452081,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T09:13:19,05;Autonomous;6015;GNSS;None;Autonomous;32303915;512070923;51926;51.2070923005135;3.2303915011803;22/06/2016
72;Sint-Jakobsstraat;35;Brugge;Voetpad;16;8;0;Verwijderbare ring (nieuw)|Aangelaste ring (oud);4;12;ingebetonneerd;0;8;Groen;images/insphere/616b30c6-a2c2-41d5-9861-e2acf24ac313,jpg|images/insphere/b710fb7d-8b6d-47bf-9305-763620a2e731,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T11:40:08,525;Autonomous;21885;GNSS;None;Autonomous;32214818;512101326;60743;51.2101325994584;3.2214817990146;22/06/2016
414;Dampoortstraat;43;Sint-Kruis;Voetpad;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/071190fd-16dd-4d1d-9551-622c2d09f6a1,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T10:16:28,648;Autonomous;5833;GNSS;None;Autonomous;324110866;512139549;53171;51.2139549002225;3.24110865977702;22/06/2016
472;Harwichstraat;1;Zeebrugge;Plein;8;4;0;Aangelaste ring (oud);0;8;ingebetonneerd;0;4;Groen;images/insphere/9e0b90a2-6bbb-4ce5-9f4f-e501662465d1,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-30T10:17:08,167;Autonomous;775;GNSS;None;Autonomous;317996573;5132914;49139;51.32914000007;3.17996572969562;22/06/2016
162;Geldmuntstraat;32;Brugge;Voetpad;14;7;0;Aangelaste ring (oud);0;14;ingebetonneerd;0;7;Groen;images/insphere/1ba966b5-d738-45ef-83b4-9eab6eef6745,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T09:09:12,513;Autonomous;9445;GNSS;None;Autonomous;322149563;5120862;62186;51.2086200003413;3.2214956298186;22/06/2016
159;Geldmuntstraat;22;Brugge;Voetpad;8;4;0;Aangelaste ring (oud);0;8;ingebetonneerd;0;4;Groen;images/insphere/bee79982-95f3-4621-8edf-e024b9c3d867,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T09:02:58,258;Autonomous;7493;GNSS;None;Autonomous;322203636;5120897;59102;51.2089699998183;3.22203635886859;22/06/2016
160;Geldmuntstraat;24;Brugge;Voetpad;12;6;0;Aangelaste ring (oud);0;12;ingebetonneerd;0;6;Groen;images/insphere/fecb2dc2-5052-4feb-8b1d-14cbbded18b1,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T09:04:30,966;Autonomous;626;GNSS;None;Autonomous;322191358;5120895;73151;51.2089500003805;3.2219135791441;22/06/2016
7;Sint-Annaplein;12;Brugge;Voetpad;3;2;1;Aangelaste ring (oud);0;3;ingebetonneerd;0;2;Groen;images/insphere/c1aa5bfe-e290-4d18-8c25-51c94243f99d,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-03T14:50:44,371;Autonomous;17891;GNSS;None;Autonomous;323217773;512123032;58776;51.2123031999215;3.23217772912189;22/06/2016
201;Zilverpand;2;Brugge;Plein;4;2;0;Verwijderbare ring (nieuw);4;0;ingebetonneerd;0;2;Groen;images/insphere/020b8325-9604-4460-8d25-5a6baee8f1c4,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T11:13:19,813;Autonomous;23173;GNSS;None;Autonomous;321998525;512066231;89707;51.2066231002296;3.21998525035796;22/06/2016
360;Dries;2;Assebroek;Plein;32;16;0;Aangelaste ring (oud);0;32;ingebetonneerd;0;16;Andere;images/insphere/13ead7a3-6cc7-4f28-811d-b6870d79ee61,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-17T10:46:36,698;Autonomous;500;GNSS;None;Autonomous;32485497;511932449;49145;51.1932448996932;3.24854969880402;22/06/2016
405;Vredestraat;10;Sint-Kruis;Parkeerstrook;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Andere;images/insphere/da2b3c8c-4856-4e32-8322-37d14038f902,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-22T15:40:29,366;Autonomous;8144;GNSS;None;Autonomous;324869418;512095146;57473;51.2095146003297;3.24869418038521;22/06/2016
439;Moerkerkse Steenweg;191;Sint-Kruis;Voetpad;2;1;0;Verwijderbare ring (nieuw);2;0;ingebetonneerd;0;1;Rood;images/insphere/9cabe78f-28d2-4f32-b3bf-3010d9daead6,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T11:41:50,741;Autonomous;11963;GNSS;None;Autonomous;3250789;512139664;6602;51.2139663994464;3.25078899996898;22/06/2016
125;Gentpoortstraat;6;Brugge;Parkeerstrook;2;1;0;Aangelaste ring (oud);0;2;ingebetonneerd;0;1;Groen;images/insphere/19ead957-d4bf-4c5c-a59f-de2b2d79958c,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T09:46:18,181;Autonomous;12488;GNSS;None;Autonomous;323209882;512043762;65961;51.2043762004077;3.23209882066817;22/06/2016
199;Zilverpand;38;Brugge;Plein;6;3;0;Verwijderbare ring (nieuw);6;0;ingebetonneerd;0;3;Groen;images/insphere/2fb9a460-d4f9-4e9e-8b9c-2fc08825ce2c,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T11:07:57,899;Autonomous;23457;GNSS;None;Autonomous;32200768;512061844;6993;51.2061843993136;3.22007679974294;22/06/2016
381;Dudzeelse Steenweg;606;Sint-Pieters;Voetpad;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Zwart;images/insphere/b675c531-f683-4c4c-b19e-c9c74dd9d778,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-20T11:07:53,14;Autonomous;609;GNSS;None;Autonomous;323048782;5124971;49114;51.2497099996998;3.23048781998419;22/06/2016
134;Hooistraat;72;Brugge;Voetpad;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/479a4ce5-45a1-427a-9bc3-e177b5b6c383,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T10:54:14,024;Autonomous;16411;GNSS;None;Autonomous;323567629;5120814;52997;51.2081399993822;3.23567629021054;22/06/2016
433;Moerkerkse Steenweg;163;Sint-Kruis;Voetpad;6;3;0;Verwijderbare ring (nieuw);6;0;ingebetonneerd;0;3;Rood;images/insphere/07ed83a2-9446-4b4b-b099-c0cd68a79e5e,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T11:30:10,212;Autonomous;9495;GNSS;None;Autonomous;3248997;512137032;49636;51.2137031999789;3.24899700013017;22/06/2016
477;Zeedijk;42;Zeebrugg;Parkeerstrook;12;6;0;Aangelaste ring (oud);0;12;ingebetonneerd;0;6;Blauw;images/insphere/561c80c2-7ed5-4e3d-9b5b-69901839edfb,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-30T10:30:40,025;Autonomous;500;GNSS;None;Autonomous;3174026;5132772;53275;51.327719999981;3.1740260000223;22/06/2016
88;Gouden-Handstraat;16;Brugge;Parkeerstrook;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/7da3c9ad-7e60-48c0-b5be-f47a3428a204,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T13:48:19,638;Autonomous;16623;GNSS;None;Autonomous;322739053;5121366;44188;51.2136600004427;3.22739052919867;22/06/2016
326;Rijselstraat;270;Sint-Michiels;Voetpad;5;2;1;Aangelaste ring (oud);0;5;ingebetonneerd;0;3;Groen;images/insphere/b45b5435-745c-4f08-b1d0-906be672c4e3,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-16T10:21:51,161;Autonomous;9243;GNSS;None;Autonomous;320857286;51179924;59829;51.1799239995969;3.20857285960913;22/06/2016
35;Markt;17;Brugge;Plein;10;5;0;Aangelaste ring (oud);0;10;ingebetonneerd;0;5;Groen;images/insphere/aa5e1822-8695-42c2-b339-13765c411dd3,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T09:04:27,771;Autonomous;9066;GNSS;None;Autonomous;322363329;512088623;52343;51.2088623007093;3.22363328959137;22/06/2016
332;Buiten Gentpoortvest;-999;Assebroek;Plein;10;5;0;Aangelaste ring (oud);0;10;ingebetonneerd;0;5;Groen;images/insphere/0799dae8-2973-42f6-a19d-cdafc1aef019,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-16T15:13:01,031;Autonomous;5624;GNSS;None;Autonomous;323557138;512025223;52162;51.2025223004255;3.23557137886441;22/06/2016
62;Achiel Van Ackerplein;-999;Brugge;Plein;14;7;0;Aangelaste ring (oud);0;14;ingebetonneerd;0;7;Groen;images/insphere/296c58f9-e49b-419d-b25b-51b1605fcbd2,jpg|images/insphere/19e1103f-da25-444e-bf23-c456886eda0a,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T10:57:44,923;Autonomous;10159;GNSS;None;Autonomous;321827173;512134628;6246;51.2134627996493;3.21827173061621;22/06/2016
457;Amaat Vynckestraat;-999;Dudzele;Voetpad;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/af3cab00-292f-476a-a0bd-012b26666c5d,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T15:24:08,348;Autonomous;500;GNSS;None;Autonomous;322766447;512750931;49315;51.2750931002394;3.22766447038497;22/06/2016
418;Dampoortstraat;128;Sint-Kruis;Voetpad;2;1;0;Aangelaste ring (oud);0;2;ingebetonneerd;0;1;Groen;images/insphere/43437aad-23a8-4701-842c-95ca90afc7db,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T10:26:37,489;Autonomous;5995;GNSS;None;Autonomous;323979783;512163544;51934;51.2163544002907;3.23979782966962;22/06/2016
465;Baron De Maerelaan;-999;Zeebrugge;Plein;18;9;0;Verwijderbare ring (nieuw);18;0;ingebetonneerd;0;9;Blauw;images/insphere/e908953f-8f93-4063-95d3-964f1203f0ce,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-30T09:59:43,412;Autonomous;500;GNSS;None;Autonomous;318331456;513300629;54708;51.3300628998293;3.18331456060811;22/06/2016
174;'t Zand;25;Brugge;Voetpad;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/28ee4f0b-ea83-4fe0-bcab-6bb2cd042636,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T09:37:50,181;Autonomous;11409;GNSS;None;Autonomous;321839023;5120444;68018;51.2044399993059;3.21839022886634;22/06/2016
431;Moerkerkse Steenweg;141;Sint-Kruis;Voetpad;2;1;0;Aangelaste ring (oud);0;2;ingebetonneerd;0;1;Groen;images/insphere/5d263c6e-98e9-44fe-ae8e-656eaa33f171,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T11:17:33,47;Autonomous;7278;GNSS;None;Autonomous;324807858;5121366;53221;51.2136599997601;3.24807858071897;22/06/2016
420;Dampoortstraat;177;Sint-Kruis;Andere;2;1;0;Aangelaste ring (oud);0;2;ingebetonneerd;0;1;Groen;images/insphere/6d8bda0b-703a-40d2-9940-75b8ec28f4e4,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T10:33:41,773;Autonomous;6966;GNSS;None;Autonomous;32374115;512185745;51469;51.2185745003685;3.23741150015409;22/06/2016
